"SIDNUM","SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","FAMILY","SUBFAMILY","GENUS","SPECIES","MIN_AGE","MAX_AGE","now_accepted_name","now_accepted_rank","now_continent"
34787,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Protocyon","troglodytes",0.0255,1.1,"Protocyon_troglodytes","species","Americas"
34789,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Urocyon","cinereoargenteus",0,0.2,"Urocyon_cinereoargenteus","species","Americas"
34791,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Smilodon","populator",0.0117,1.1,"Smilodon_populator","species","Americas"
34877,"Eutheria","Carnivora","indet.","Miacidae","indet.","Messelogale","kessleri",46.26,47.4,"Messelogale_kessleri","species","Europe"
34878,"Eutheria","Carnivora","indet.","Miacidae","indet.","Paroodectes","feisti",46.26,47.4,"Paroodectes_feisti","species","Europe"
34892,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","stehlini",0.344,1.9,"Cuon_stehlini","species","Europe"
34990,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Goupilictis","minor",23.26,23.86,"Goupilictis_minor","species","Europe"
34992,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","milloquensis",23.26,23.86,"Plesictis_milloquensis","species","Europe"
34993,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","dieupentalensis",23.26,23.86,"Plesictis_dieupentalensis","species","Europe"
35107,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Suricata","suricatta",0.0117,2,"Suricata_suricatta","species","Africa"
35148,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","footei",0.0117,1.9,"Ursus_footei","species","Asia"
35149,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","labiatus",0.0117,1.9,"Ursus_labiatus","species","Asia"
35152,"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverra","karnuliensis",0.0117,1.9,"Viverra_karnuliensis","species","Asia"
35352,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","rubiginosus",0.0117,1.9,"Prionailurus_rubiginosus","species","Asia"
35162,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",0.0117,3.6,"Panthera_leo","species","Asia | Africa"
35192,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","thibetanus",0.0117,0.73,"Ursus_thibetanus","species","Asia"
35193,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","deningeri",0.36,0.36,"Ursus_deningeri","species","Asia"
35246,"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Chasmaporthetes","melei",0.0117,1.9,"Chasmaporthetes_melei","species","Europe"
35255,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Cynotherium","sardous",0.0117,1.9,"Cynotherium_sardous","species","Europe"
35318,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Atilax","paludinosus",0.0117,1.9,"Atilax_paludinosus","species","Africa"
35322,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Lycaon","pictus",0,1.9,"Lycaon_pictus","species","Africa"
86122,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Ictonyx","striatus",0.16,1.677,"Ictonyx_striatus","species","Africa"
86123,"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverra","civetta",0,1.677,"Viverra_civetta","species","Africa"
86124,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","caracal/serval",0.4515,1.677,"Felis_caracal/serval","species","Africa"
35317,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestes","cauui",0.0117,1.9,"Herpestes_cauui","species","Africa"
35327,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Otocyon","megalotis",0,0.397,"Otocyon_megalotis","species","Africa"
35332,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Leptailurus","serval",0.129,0.774,"Leptailurus_serval","species","Africa"
82237,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Myacyon","djambir",9,11.2,"Myacyon_djambir","species","Africa"
82240,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Messiphoca","mauretanica",6,7,"Messiphoca_mauretanica","species","Africa"
27923,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Homotherium","problematicum",1.62,2.57,"Homotherium_problematicum","species","Africa"
82299,"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","crocuta",0.0117,1.042,"Crocuta_crocuta","species","Africa | Asia"
82312,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","aronoki",0.9792,3.4,"Dinofelis_aronoki","species","Africa"
86685,"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","afman",3.4,3.6,"Enhydriodon_afman","species","Africa"
82316,"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Genetta","genetta",0,2,"Genetta_genetta","species","Africa"
82348,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Megantereon","ekidoit",3.4,3.94,"Megantereon_ekidoit","species","Africa"
84314,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","mealsi",12.57,29.75,"Enaliarctos_mealsi","species","Americas"
84315,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","mitchelli",12.57,29.75,"Enaliarctos_mitchelli","species","Americas"
84370,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Pinnarctidion","bishopi",12.57,29.75,"Pinnarctidion_bishopi","species","Americas"
84316,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","emlongi",12.57,29.75,"Enaliarctos_emlongi","species","Americas"
84317,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","barnesi",15.97,29.75,"Enaliarctos_barnesi","species","Americas"
84318,"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","tedfordi",15.97,29.75,"Enaliarctos_tedfordi","species","Americas"
84319,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eotaria","crypta",13.82,20.44,"Eotaria_crypta","species","Americas"
84360,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pelagiarctos","thomasi",13.82,20.44,"Pelagiarctos_thomasi","species","Americas"
84320,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Callorhinus","gilmorei",0.774,5.333,"Callorhinus_gilmorei","species","Americas | Asia"
84344,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Dusignathus","seftoni",1.8,5.333,"Dusignathus_seftoni","species","Americas"
84322,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Arctocephalus","fischeri",7.246,11.63,"Arctocephalus_fischeri","species","Americas"
84323,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eumetopias","kishidai",0.774,1.8,"Eumetopias_kishidai","species","Asia"
84325,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Oriensarctos","watasei",0.774,1.8,"Oriensarctos_watasei","species","Asia"
84324,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Neophoca","palatina",0.0117,2.58,"Neophoca_palatina","species","Oceania"
84326,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eumetopias","oijyaensis",2.5,2.9,"Eumetopias_oijyaensis","species","Asia"
84327,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Hydrarctos","lomasiensis",5.333,7.246,"Hydrarctos_lomasiensis","species","Americas"
84329,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Pithanotaria","starri",5.333,11.63,"Pithanotaria_starri","species","Americas"
84343,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Imagotaria","downsi",7.246,12.57,"Imagotaria_downsi","species","Americas"
84330,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Proterozetes","ulysses",0.0117,2.58,"Proterozetes_ulysses","species","Americas"
84332,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Zalophus","kimitsensis",0.129,0.774,"Zalophus_kimitsensis","species","Asia"
84333,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","inouei",3.6,5.333,"Thalassoleon_inouei","species","Asia"
84335,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","mexicanus",3.6,7.246,"Thalassoleon_mexicanus","species","Asia | Americas"
84338,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Dusignathus","santacruzensis",5.333,7.246,"Dusignathus_santacruzensis","species","Americas"
84350,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Aivukus","cedrocensis",5.333,7.246,"Aivukus_cedrocensis","species","Americas"
84336,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","macnallyae",2.58,7.246,"Thalassoleon_macnallyae","species","Americas"
84337,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Archaeodobenus","akamatsui",7.246,11.63,"Archaeodobenus_akamatsui","species","Asia"
84340,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pontolis","magnus",5.333,12.57,"Pontolis_magnus","species","Americas"
84342,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Gomphotaria","pugnax",5.333,7.246,"Gomphotaria_pugnax","species","Americas"
84345,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Valenictus","chulavistensis",1.8,4.91,"Valenictus_chulavistensis","species","Americas"
84346,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Kamtschatarctos","sinelnikovae",11.63,15.97,"Kamtschatarctos_sinelnikovae","species","Europe"
84347,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Neotherium","mirum",13.82,15.97,"Neotherium_mirum","species","Americas"
84351,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Trichecodon","koninckii",2.58,11.63,"Trichecodon_koninckii","species","Europe"
84353,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pliopedia","pacifica",3.6,5.333,"Pliopedia_pacifica","species","Americas"
84354,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Protodobenus","japonicus",3.6,5.333,"Protodobenus_japonicus","species","Asia"
84355,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Valenictus","imperialensis",3.6,7.246,"Valenictus_imperialensis","species","Americas"
84356,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pseudotaria","muramotoi",11.63,13.82,"Pseudotaria_muramotoi","species","Asia"
84357,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Prototaria","planicephala",13.82,15.97,"Prototaria_planicephala","species","Asia"
84358,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Prototaria","primigena",13.82,15.97,"Prototaria_primigena","species","Asia"
84359,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Proneotherium","repenningi",15.97,20.44,"Proneotherium_repenningi","species","Americas"
84363,"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Desmatophoca","oregonensis",15.97,20.44,"Desmatophoca_oregonensis","species","Americas"
84361,"Eutheria","Carnivora","Pinnipedia","indet.","indet.","Palaeotaria","henriettae",23.03,27.82,"Palaeotaria_henriettae","species","Europe"
84365,"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Brachyallodesmus","packardi",13.82,15.97,"Brachyallodesmus_packardi","species","Americas"
84366,"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Atopotarus","courseni",15.97,18.5,"Atopotarus_courseni","species","Americas"
84367,"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Megagomphos","sinanoensis",11.63,13.82,"Megagomphos_sinanoensis","species","Asia"
84383,"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Allodesmus","naorai",11.63,13.82,"Allodesmus_naorai","species","Asia"
84392,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Neomonachus","tropicalis",2.58,3.6,"Neomonachus_tropicalis","species","Americas"
84393,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Callophoca","obscura",3.6,9.07,"Callophoca_obscura","species","Americas"
84395,"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Otaria","flavescens",2.58,23.03,"Otaria_flavescens","species","Americas"
84407,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Pusa","hispida",0.000285,0.933,"Pusa_hispida","species","Europe"
84421,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Praephoca","bendullensis",41.2,47.8,"Praephoca_bendullensis","species","Europe"
33421,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Gulo","schlosseri",0.424,0.781,"Gulo_schlosseri","species","Europe"
84993,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","brevirostris",5.5,7,"Cyonasua_brevirostris","species","Americas"
85050,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Chapalmalania","ortognatha",3.3,4.5,"Chapalmalania_ortognatha","species","Americas"
85051,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","lutaria",3.3,4.5,"Cyonasua_lutaria","species","Americas"
85095,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Chrysocyon","brachyurus",0.1,1.1,"Chrysocyon_brachyurus","species","Americas"
85096,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Dusicyon","gymnocerus",0.1,1.1,"Dusicyon_gymnocerus","species","Americas"
85097,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Protocyon","tarijensis",0.1,1.1,"Protocyon_tarijensis","species","Americas"
85098,"Eutheria","Carnivora","indet.","Mephitidae","Mephitini","Conepatus","chinga",0.1,1.1,"Conepatus_chinga","species","Americas"
85101,"Eutheria","Carnivora","indet.","Ursidae","indet.","Arctotherium","angustidens",0.1,1.1,"Arctotherium_angustidens","species","Americas"
85102,"Eutheria","Carnivora","indet.","Ursidae","indet.","Arctotherium","tarijense",0.1,1.1,"Arctotherium_tarijense","species","Americas"
85105,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Herpailurus","yagouaroundi",0.1,1.1,"Herpailurus_yagouaroundi","species","Americas"
86097,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Amphicyon","bohemicus",11.63,15.5,"Amphicyon_bohemicus","species","Asia"
26900,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","lacustris",33.856666666667,35.1,"Cynodictis_lacustris","species","Europe"
85273,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","exilis",33.856666666667,35.1,"Cynodictis_exilis","species","Europe"
85365,"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","milloquensis",23.26,23.86,"Amphictis_milloquensis","species","Europe"
85577,"Eutheria","Carnivora","Musteloidea","incertaesedis","indet.","Mustelictis","olivieri",30.83,32.63,"Mustelictis_olivieri","species","Europe"
85579,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","filholi",30.83,32.63,"Pachycynodon_filholi","species","Europe"
86025,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","clausa",4,7,"Cyonasua_clausa","species","Americas"
86026,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Tetraprothomo","argentinus",4,7,"Tetraprothomo_argentinus","species","Americas"
86027,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Parahyaenodon","argentinus",4,7,"Parahyaenodon_argentinus","species","Americas"
85806,"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Mioprionodon","hodopeus",21.767,23.03,"Mioprionodon_hodopeus","species","Africa"
85569,"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","typicus",29.97,32.63,"Amphicynodon_typicus","species","Europe"
34512,"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Eusmilus","bidentatus",30.83,32.63,"Eusmilus_bidentatus","species","Europe"
85575,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","boriei",30.83,32.63,"Pachycynodon_boriei","species","Europe"
85576,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","crassirostris",30.83,32.63,"Pachycynodon_crassirostris","species","Europe"
85580,"Eutheria","Carnivora","indet.","indet.","indet.","Peignictis","pseudamphictis",30.83,32.63,"Peignictis_pseudamphictis","species","Europe"
85658,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","blytheae",3.596,4.187,"Panthera_blytheae","species","Asia"
85659,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","qiuzhudingi",3.596,4.187,"Vulpes_qiuzhudingi","species","Asia"
87259,"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Siamogale","melilutra",6.033,6.436,"Siamogale_melilutra","species","Asia"
85919,"Eutheria","Carnivora","indet.","Ursidae","Ailuropodinae","Ailuropoda","baconi",0.01,1.376,"Ailuropoda_baconi","species","Asia"
85757,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","tedfordi",5.3,11.63,"Ursus_tedfordi","species","Asia"
85864,"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverricula","indica",0.047,0.105,"Viverricula_indica","species","Asia"
85877,"Eutheria","Carnivora","indet.","Ursidae","indet.","Euarctos","kokeni",0.4515,0.774,"Euarctos_kokeni","species","Asia"
29889,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","youngi",0.344,0.559,"Panthera_youngi","species","Asia"
87130,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","kurteni",0.275,0.331,"Prionailurus_kurteni","species","Asia"
27366,"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Pachycrocuta","brevirostris",0.344,0.559,"Pachycrocuta_brevirostris","species","Asia"
87212,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Urva","fanchangensis",1.7239,2.58,"Urva_fanchangensis","species","Asia"
29886,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Lutra","melina",0.781,0.8845,"Lutra_melina","species","Asia"
30020,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","antiquus",0.143,0.78,"Cuon_antiquus","species","Asia"
86068,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ballusia","zhegalloi",16.268,16.543,"Ballusia_zhegalloi","species","Europe"
86157,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",0.129,0.559,"Panthera_leo","species","Africa"
86170,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Helogale","parvula",0,0,"Helogale_parvula","species","Africa"
86249,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Megantereon","microta",0.54,0.68,"Megantereon_microta","species","Asia"
86297,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Xenocyon","africanus",1.8,2.58,"Xenocyon_africanus","species","Africa"
86301,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Lupulella","mesomelas",0.9792,1.4,"Lupulella_mesomelas","species","Africa"
86302,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Lycaon","sekowei",0.9792,1.4,"Lycaon_sekowei","species","Africa"
86303,"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Proteles","cristatus",0.9792,1.4,"Proteles_cristatus","species","Africa"
86307,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","palerminea/praenivalis",0.781,1.381,"Mustela_palerminea/praenivalis","species","Europe"
86312,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","vetus",0.78,1.62,"Martes_vetus","species","Europe"
